ID_מכירה,week,name
150231,"ד מינים תשפ""ו",גבעת ירושלים בית שמש
150234,"ד מינים תשפ""ו",החרובים רכסים
150235,"ד מינים תשפ""ו",התמר ביתר
150236,"ד מינים תשפ""ו",קרלין מודיעין עילית
150237,"ד מינים תשפ""ו",רשבי מודיעין עילית
150238,"ד מינים תשפ""ו",גרין פארק מודיעין עילי
150240,"ד מינים תשפ""ו",סנהדריה המורחבת ירושלי
150244,"ד מינים תשפ""ו","חידושי הרי""ם בני ברק"
150245,"ד מינים תשפ""ו",אשל אברהם בני ברק
150247,"ד מינים תשפ""ו",טלזסטון
150254,"ד מינים תשפ""ו",בית וגן ירושליים
150256,"ד מינים תשפ""ו",רוממה ירושליים
150257,"ד מינים תשפ""ו",חזון דוד מודיעין עילית
150259,"ד מינים תשפ""ו",קרית צאנז נתניה
150261,"ד מינים תשפ""ו",שמעיה - אלעד
150264,"ד מינים תשפ""ו",עפולה עילית
150266,"ד מינים תשפ""ו",הפסגה ירושליים
150267,"ד מינים תשפ""ו",בר אילן בית שמש
150268,"ד מינים תשפ""ו",קרית גת
150270,"ד מינים תשפ""ו",בית יוסף בני ברק
150272,"ד מינים תשפ""ו",גני יצהר- אלעד
150280,"ד מינים תשפ""ו",אהרונוסון בני ברק
150282,"ד מינים תשפ""ו",גבעה A ביתר
150284,"ד מינים תשפ""ו",עפולה גבעת המורה
150290,"ד מינים תשפ""ו",בתי אבות בני ברק
150294,"ד מינים תשפ""ו",יוכבד בית שמש
150295,"ד מינים תשפ""ו",שער המלך מודיעין עילית
150296,"ד מינים תשפ""ו",גבעת שאול - ירושליים
150300,"ד מינים תשפ""ו",אבן גבירול בני ברק
150302,"ד מינים תשפ""ו",בית מרגלית בני ברק
150304,"ד מינים תשפ""ו",קרית הרצוג בני ברק
150305,"ד מינים תשפ""ו",פרדס כץ בני ברק
150309,"ד מינים תשפ""ו",ירוחם
150310,"ד מינים תשפ""ו",הר יונה נוף הגליל
150312,"ד מינים תשפ""ו",נתיבות שלום מודיעין עי
150313,"ד מינים תשפ""ו",מנין אברכים בני ברק
150314,"ד מינים תשפ""ו",משכנות יעקב ירושליים
150315,"ד מינים תשפ""ו",הרב הירש בני ברק
150316,"ד מינים תשפ""ו",החלוצים בני ברק
150322,"ד מינים תשפ""ו","מהרי""ל מודיעין עילית"
150325,"ד מינים תשפ""ו",החצב רכסים
150327,"ד מינים תשפ""ו",יונה בן אמיתי בית שמש
150329,"ד מינים תשפ""ו",הגליל כרמיאל
150333,"ד מינים תשפ""ו",שאגת אריה מודיעין עילי
150335,"ד מינים תשפ""ו",זכרון אברהם ירושליים
150339,"ד מינים תשפ""ו",גולאק נווה יעקב ירושלי
150344,"ד מינים תשפ""ו",חטיבת הנגב אשדוד
150345,"ד מינים תשפ""ו",ברכת משה חיפה
150346,"ד מינים תשפ""ו",כרמיאל (שכ' הדרומית)
150350,"ד מינים תשפ""ו",דובדבן אופקים
150352,"ד מינים תשפ""ו",צפת
150355,"ד מינים תשפ""ו",ראשון לציון
150357,"ד מינים תשפ""ו",גינת יוסף בני ברק
150358,"ד מינים תשפ""ו",גבעת זאב
150360,"ד מינים תשפ""ו",הרב חיות נווה יעקב ירו
150361,"ד מינים תשפ""ו",מרים הנביאה בית שמש
150363,"ד מינים תשפ""ו",מישאל מזרחי פסגת זאב
150364,"ד מינים תשפ""ו",אבי עזרי מודיעין עילית
150366,"ד מינים תשפ""ו",חריש
150370,"ד מינים תשפ""ו",נוף כנרת טבריה
150372,"ד מינים תשפ""ו",דובר שלום נוף הגליל
150374,"ד מינים תשפ""ו",באבוב אלעד
150378,"ד מינים תשפ""ו",דימונה
150380,"ד מינים תשפ""ו",זאב חקלאי ירושליים
150383,"ד מינים תשפ""ו",מינצברג רוני שרון-ירוש
150384,"ד מינים תשפ""ו",גשר החיים ירושליים
150385,"ד מינים תשפ""ו",יעקב אלעזר ירושליים
150389,"ד מינים תשפ""ו",באר שבע
150392,"ד מינים תשפ""ו",שבטי ישראל אחיסמך
150395,"ד מינים תשפ""ו",שערי חסד ירושליים
150397,"ד מינים תשפ""ו",שבט אפרים אחיסמך
150398,"ד מינים תשפ""ו",איילת השחר בני ברק
150403,"ד מינים תשפ""ו",אלישע הנביא בית שמש
150406,"ד מינים תשפ""ו",עטרת משה בני ברק
150409,"ד מינים תשפ""ו",האצולה בית שמש
150414,"ד מינים תשפ""ו",רבי מאיר בני ברק
150415,"ד מינים תשפ""ו",בר יקר נווה יעקב
150418,"ד מינים תשפ""ו",גינות דוד בני ברק
150420,"ד מינים תשפ""ו",רב חנן בית שמש
150432,"ד מינים תשפ""ו",משה רבנו אחיסמך
150444,"ד מינים תשפ""ו",שערי תשובה מודיעין עיל
150445,"ד מינים תשפ""ו",ירמיהו בית שמש
150448,"ד מינים תשפ""ו",חבקוק בני ברק
150459,"ד מינים תשפ""ו",משולם ראט - ירושלים
150464,"ד מינים תשפ""ו",האמוראים בית שמש
150471,"ד מינים תשפ""ו",עליית הנוער עפולה
150472,"ד מינים תשפ""ו","לוחמי הגטאות צפת "
150479,"ד מינים תשפ""ו",בן עוזיאל אלעד
150482,"ד מינים תשפ""ו",עפולה הירוקה
150488,"ד מינים תשפ""ו",רבנו אשר בני ברק
150490,"ד מינים תשפ""ו",הוילה  בני ברק
150495,"ד מינים תשפ""ו",הורדים רכסים
150498,"ד מינים תשפ""ו",ישמח ישראל ביתר עילית
150514,"ד מינים תשפ""ו",מבוא מרגלית ביתר עילית
150517,"ד מינים תשפ""ו",תלמוד בבלי בית שמש
150525,"ד מינים תשפ""ו",אוהב ישראל ביתר עילית
150526,"ד מינים תשפ""ו","האתרוג ביתר עילית "
150529,"ד מינים תשפ""ו",באר מים חיים בני ברק
